image,name,age,crime,last_seen
002388.jpg,Mahesh Shetty,54,Smuggling,Bangalore
002389.jpg,Kiran Rao,55,Forgery,Belagavi
002390.jpg,Rohan Patel,32,Smuggling,Mangalore
002391.jpg,Ajay Shetty,57,Vehicle Theft,Hubli
002392.jpg,Rahul Reddy,55,Vehicle Theft,Kalaburagi
002393.jpg,Ajay Kumar,23,Assault,Mangalore
002394.jpg,Manoj Das,34,Kidnapping,Belagavi
002395.jpg,Rohan Joshi,46,Robbery,Mangalore
002396.jpg,Deepak Yadav,21,Robbery,Shivamogga
002397.jpg,Sunil Singh,22,Smuggling,Udupi
002398.jpg,Anil Yadav,27,Burglary,Tumakuru
002399.jpg,Mahesh Gupta,23,Burglary,Mysore
002400.jpg,Mahesh Das,44,Robbery,Tumakuru
002401.jpg,Amit Rao,59,Robbery,Tumakuru
002402.jpg,Anil Joshi,49,Fraud,Udupi
002403.jpg,Suresh Verma,21,Kidnapping,Mysore
002404.jpg,Suresh Gupta,48,Assault,Tumakuru
002405.jpg,Prakash Das,46,Kidnapping,Kalaburagi
002406.jpg,Ravi Verma,21,Smuggling,Mysore
002407.jpg,Mahesh Singh,23,Kidnapping,Dharwad
002408.jpg,Kiran Rao,59,Kidnapping,Tumakuru
002409.jpg,Sunil Patel,33,Forgery,Mysore
002410.jpg,Amit Gupta,53,Fraud,Bangalore
002411.jpg,Sunil Gupta,28,Robbery,Hubli
002412.jpg,Ravi Naik,38,Burglary,Mysore
002413.jpg,Rahul Patel,31,Cyber Crime,Belagavi
002414.jpg,Ajay Sharma,27,Fraud,Belagavi
002415.jpg,Rohan Verma,39,Theft,Udupi
002416.jpg,Suresh Gowda,39,Vehicle Theft,Udupi
002417.jpg,Vivek Sharma,29,Vehicle Theft,Tumakuru
002418.jpg,Prakash Joshi,34,Forgery,Hubli
002419.jpg,Akash Joshi,51,Theft,Kalaburagi
002420.jpg,Deepak Rao,32,Vehicle Theft,Kalaburagi
002421.jpg,Suresh Singh,36,Kidnapping,Mangalore
002422.jpg,Kiran Singh,31,Fraud,Dharwad
002423.jpg,Nikhil Patel,30,Robbery,Belagavi
002424.jpg,Rohan Joshi,44,Robbery,Tumakuru
002425.jpg,Manoj Nair,44,Assault,Kalaburagi
002426.jpg,Amit Patel,35,Fraud,Bangalore
002427.jpg,Akash Reddy,41,Robbery,Mysore
002428.jpg,Deepak Yadav,31,Robbery,Udupi
002429.jpg,Varun Singh,33,Theft,Bangalore
002430.jpg,Kiran Patel,52,Assault,Mangalore
002431.jpg,Nikhil Sharma,25,Assault,Hubli
002432.jpg,Ravi Nair,38,Theft,Dharwad
002433.jpg,Deepak Nair,24,Burglary,Bangalore
002434.jpg,Sunil Joshi,29,Fraud,Dharwad
002435.jpg,Arjun Joshi,36,Robbery,Dharwad
002436.jpg,Vijay Sharma,36,Assault,Bangalore
002437.jpg,Nikhil Yadav,51,Cyber Crime,Dharwad
002438.jpg,Vijay Singh,43,Burglary,Mangalore
002439.jpg,Manoj Rao,23,Smuggling,Dharwad
002440.jpg,Ajay Singh,29,Cyber Crime,Shivamogga
002441.jpg,Akash Verma,49,Smuggling,Dharwad
002442.jpg,Anil Joshi,59,Burglary,Bangalore
002443.jpg,Suresh Yadav,41,Vehicle Theft,Udupi
002444.jpg,Karthik Verma,30,Assault,Belagavi
002445.jpg,Rohan Patel,44,Assault,Mangalore
002446.jpg,Mahesh Shetty,54,Smuggling,Mangalore
002447.jpg,Ravi Joshi,28,Assault,Bangalore
002448.jpg,Anil Joshi,54,Smuggling,Belagavi
002449.jpg,Mahesh Verma,35,Vehicle Theft,Shivamogga
002450.jpg,Ajay Shetty,33,Robbery,Mysore
002451.jpg,Rahul Sharma,20,Vehicle Theft,Hubli
002452.jpg,Vijay Sharma,38,Kidnapping,Kalaburagi
002453.jpg,Manoj Nair,55,Robbery,Tumakuru
002454.jpg,Prakash Rao,59,Forgery,Bangalore
002455.jpg,Manoj Rao,56,Burglary,Bangalore
002456.jpg,Nikhil Gowda,53,Robbery,Belagavi
002457.jpg,Akash Naik,46,Burglary,Kalaburagi
002458.jpg,Amit Yadav,47,Forgery,Belagavi
002459.jpg,Nikhil Nair,52,Theft,Belagavi
002460.jpg,Varun Patel,57,Cyber Crime,Kalaburagi
002461.jpg,Mahesh Gupta,56,Cyber Crime,Belagavi
002462.jpg,Sunil Singh,30,Assault,Kalaburagi
002463.jpg,Amit Shetty,60,Theft,Hubli
002464.jpg,Karthik Rao,42,Theft,Dharwad
002465.jpg,Arjun Reddy,31,Theft,Tumakuru
002466.jpg,Rohan Rao,56,Vehicle Theft,Belagavi
002467.jpg,Rohan Shetty,45,Robbery,Mangalore
002468.jpg,Rahul Reddy,30,Forgery,Bangalore
002469.jpg,Amit Nair,34,Vehicle Theft,Udupi
002470.jpg,Anil Joshi,51,Robbery,Kalaburagi
002471.jpg,Varun Kumar,43,Robbery,Bangalore
002472.jpg,Akash Shetty,24,Assault,Tumakuru
002473.jpg,Karthik Sharma,28,Kidnapping,Hubli
002474.jpg,Prakash Sharma,49,Assault,Bangalore
002475.jpg,Rohan Verma,28,Smuggling,Shivamogga
002476.jpg,Amit Reddy,42,Assault,Belagavi
002477.jpg,Manoj Sharma,37,Robbery,Dharwad
002478.jpg,Akash Shetty,20,Theft,Udupi
002479.jpg,Manoj Reddy,60,Vehicle Theft,Tumakuru
002480.jpg,Suresh Gupta,39,Robbery,Mysore
002481.jpg,Manoj Naik,49,Burglary,Tumakuru
002482.jpg,Vijay Naik,53,Robbery,Udupi
002483.jpg,Rohan Naik,52,Cyber Crime,Shivamogga
002484.jpg,Karthik Yadav,24,Cyber Crime,Shivamogga
002485.jpg,Amit Reddy,48,Smuggling,Kalaburagi
002486.jpg,Akash Gowda,45,Smuggling,Tumakuru
002487.jpg,Prakash Gowda,48,Theft,Belagavi
002488.jpg,Anil Gowda,32,Cyber Crime,Tumakuru
002489.jpg,Nikhil Verma,41,Theft,Hubli
002490.jpg,Ravi Gowda,50,Assault,Dharwad
002491.jpg,Rahul Nair,39,Burglary,Belagavi
002492.jpg,Prakash Singh,25,Forgery,Tumakuru
002493.jpg,Akash Joshi,33,Burglary,Mangalore
002494.jpg,Ravi Sharma,38,Burglary,Udupi
002495.jpg,Arjun Rao,44,Assault,Mangalore
002496.jpg,Suresh Kumar,25,Theft,Bangalore
002497.jpg,Akash Yadav,21,Burglary,Mysore
002498.jpg,Anil Singh,60,Kidnapping,Bangalore
002499.jpg,Mahesh Naik,60,Vehicle Theft,Tumakuru
002500.jpg,Amit Naik,44,Burglary,Shivamogga
002501.jpg,Rohan Kumar,29,Smuggling,Mysore
002502.jpg,Kiran Kumar,34,Burglary,Bangalore
002503.jpg,Ravi Sharma,22,Smuggling,Belagavi
002504.jpg,Manoj Rao,48,Smuggling,Tumakuru
002505.jpg,Karthik Rao,58,Robbery,Dharwad
002506.jpg,Rohan Das,49,Burglary,Mangalore
002507.jpg,Amit Nair,25,Fraud,Mangalore
002508.jpg,Kiran Sharma,26,Assault,Udupi
002509.jpg,Prakash Naik,55,Burglary,Mysore
002510.jpg,Manoj Verma,58,Kidnapping,Mangalore
002511.jpg,Karthik Nair,53,Burglary,Dharwad
002512.jpg,Ajay Yadav,58,Kidnapping,Bangalore
002513.jpg,Ravi Joshi,32,Fraud,Dharwad
002514.jpg,Mahesh Joshi,59,Assault,Hubli
002515.jpg,Mahesh Patel,28,Burglary,Bangalore
002516.jpg,Prakash Nair,35,Fraud,Kalaburagi
002517.jpg,Sunil Gowda,59,Cyber Crime,Dharwad
002518.jpg,Manoj Rao,28,Cyber Crime,Belagavi
002519.jpg,Manoj Verma,51,Theft,Dharwad
002520.jpg,Suresh Reddy,42,Assault,Belagavi
002521.jpg,Vivek Reddy,43,Cyber Crime,Hubli
002522.jpg,Vivek Sharma,42,Smuggling,Kalaburagi
002523.jpg,Akash Verma,42,Assault,Kalaburagi
002524.jpg,Akash Nair,39,Kidnapping,Mangalore
002525.jpg,Prakash Nair,52,Fraud,Tumakuru
002526.jpg,Sunil Nair,24,Assault,Mangalore
002527.jpg,Suresh Joshi,49,Cyber Crime,Belagavi
002528.jpg,Ravi Joshi,58,Theft,Belagavi
002529.jpg,Akash Rao,44,Forgery,Belagavi
002530.jpg,Ajay Nair,58,Forgery,Mysore
002531.jpg,Vijay Kumar,22,Robbery,Udupi
002532.jpg,Mahesh Verma,29,Vehicle Theft,Kalaburagi
002533.jpg,Ravi Patel,53,Cyber Crime,Shivamogga
002534.jpg,Kiran Singh,56,Smuggling,Mysore
002535.jpg,Akash Gowda,22,Cyber Crime,Mangalore
002536.jpg,Ajay Nair,42,Forgery,Mangalore
002537.jpg,Rahul Nair,50,Robbery,Tumakuru
002538.jpg,Akash Gowda,44,Theft,Mangalore
002539.jpg,Karthik Verma,25,Theft,Kalaburagi
002540.jpg,Nikhil Sharma,59,Robbery,Udupi
002541.jpg,Vivek Gupta,27,Cyber Crime,Kalaburagi
002542.jpg,Prakash Singh,41,Vehicle Theft,Belagavi
002543.jpg,Anil Kumar,26,Cyber Crime,Tumakuru
002544.jpg,Kiran Joshi,34,Forgery,Kalaburagi
002545.jpg,Sunil Yadav,37,Cyber Crime,Tumakuru
002546.jpg,Anil Nair,30,Fraud,Dharwad
002547.jpg,Ravi Gupta,53,Robbery,Udupi
002548.jpg,Suresh Nair,24,Forgery,Shivamogga
002549.jpg,Anil Nair,48,Burglary,Mysore
002550.jpg,Rohan Kumar,39,Smuggling,Shivamogga
002551.jpg,Vijay Gupta,55,Smuggling,Hubli
002552.jpg,Sunil Das,29,Kidnapping,Kalaburagi
002553.jpg,Nikhil Nair,46,Burglary,Mangalore
002554.jpg,Mahesh Verma,24,Forgery,Hubli
002555.jpg,Amit Gupta,24,Theft,Udupi
002556.jpg,Suresh Rao,56,Theft,Mangalore
002557.jpg,Nikhil Reddy,56,Fraud,Mangalore
002558.jpg,Anil Rao,36,Kidnapping,Dharwad
002559.jpg,Kiran Das,54,Assault,Mysore
002560.jpg,Vijay Yadav,57,Forgery,Hubli
002561.jpg,Ravi Patel,60,Smuggling,Tumakuru
002562.jpg,Rahul Rao,25,Theft,Tumakuru
002563.jpg,Amit Patel,29,Kidnapping,Shivamogga
002564.jpg,Vijay Das,20,Fraud,Bangalore
002565.jpg,Ravi Kumar,21,Robbery,Mysore
002566.jpg,Ravi Verma,59,Theft,Tumakuru
002567.jpg,Manoj Gowda,59,Fraud,Kalaburagi
002568.jpg,Vivek Singh,35,Forgery,Mysore
002569.jpg,Deepak Shetty,45,Burglary,Hubli
002570.jpg,Nikhil Sharma,59,Vehicle Theft,Belagavi
002571.jpg,Anil Verma,60,Forgery,Dharwad
002572.jpg,Ajay Yadav,26,Kidnapping,Kalaburagi
002573.jpg,Ravi Shetty,35,Forgery,Mysore
002574.jpg,Vivek Yadav,21,Cyber Crime,Kalaburagi
002575.jpg,Mahesh Sharma,58,Burglary,Udupi
002576.jpg,Suresh Shetty,54,Cyber Crime,Hubli
002577.jpg,Sunil Sharma,35,Burglary,Belagavi
002578.jpg,Vijay Yadav,26,Kidnapping,Mangalore
002579.jpg,Deepak Reddy,57,Theft,Mangalore
002580.jpg,Nikhil Sharma,54,Fraud,Udupi
002581.jpg,Kiran Das,22,Forgery,Dharwad
002582.jpg,Varun Singh,52,Smuggling,Bangalore
002583.jpg,Anil Singh,47,Cyber Crime,Mysore
002584.jpg,Karthik Nair,48,Vehicle Theft,Mangalore
002585.jpg,Deepak Joshi,30,Kidnapping,Shivamogga
002586.jpg,Nikhil Patel,43,Smuggling,Udupi
002587.jpg,Manoj Nair,28,Fraud,Dharwad
002588.jpg,Rohan Nair,40,Forgery,Hubli
002589.jpg,Anil Singh,35,Assault,Belagavi
002590.jpg,Deepak Nair,49,Smuggling,Tumakuru
002591.jpg,Ajay Shetty,38,Robbery,Shivamogga
002592.jpg,Rahul Das,57,Assault,Udupi
002593.jpg,Vivek Gowda,50,Assault,Belagavi
002594.jpg,Nikhil Verma,53,Robbery,Shivamogga
002595.jpg,Vijay Sharma,51,Cyber Crime,Mysore
002596.jpg,Rohan Gowda,27,Theft,Mangalore
002597.jpg,Deepak Yadav,59,Fraud,Hubli
002598.jpg,Amit Reddy,36,Burglary,Belagavi
002599.jpg,Ajay Shetty,38,Theft,Bangalore
002600.jpg,Suresh Patel,35,Burglary,Belagavi
002601.jpg,Manoj Joshi,26,Vehicle Theft,Belagavi
002602.jpg,Prakash Singh,25,Assault,Mangalore
002603.jpg,Ravi Das,53,Assault,Mangalore
002604.jpg,Anil Sharma,36,Assault,Mysore
002605.jpg,Mahesh Joshi,22,Burglary,Belagavi
002606.jpg,Manoj Naik,52,Forgery,Mysore
002607.jpg,Prakash Nair,29,Kidnapping,Belagavi
002608.jpg,Sunil Patel,43,Cyber Crime,Shivamogga
002609.jpg,Deepak Shetty,33,Theft,Bangalore
002610.jpg,Kiran Singh,21,Forgery,Udupi
002611.jpg,Sunil Naik,21,Kidnapping,Tumakuru
002612.jpg,Varun Yadav,51,Forgery,Dharwad
002613.jpg,Deepak Nair,42,Cyber Crime,Belagavi
002614.jpg,Rohan Singh,32,Assault,Mysore
002615.jpg,Akash Gupta,33,Smuggling,Bangalore
002616.jpg,Rahul Kumar,47,Fraud,Belagavi
002617.jpg,Manoj Gupta,26,Kidnapping,Hubli
002618.jpg,Anil Naik,51,Burglary,Tumakuru
002619.jpg,Mahesh Shetty,60,Forgery,Mysore
002620.jpg,Kiran Reddy,59,Cyber Crime,Kalaburagi
002621.jpg,Manoj Joshi,32,Fraud,Mysore
002622.jpg,Suresh Singh,43,Robbery,Shivamogga
002623.jpg,Ajay Das,36,Fraud,Tumakuru
002624.jpg,Rohan Gupta,32,Vehicle Theft,Belagavi
002625.jpg,Deepak Gowda,23,Assault,Mangalore
002626.jpg,Deepak Shetty,41,Forgery,Hubli
002627.jpg,Sunil Yadav,27,Forgery,Kalaburagi
002628.jpg,Nikhil Gupta,49,Burglary,Mysore
002629.jpg,Nikhil Das,35,Theft,Bangalore
002630.jpg,Manoj Kumar,52,Smuggling,Hubli
002631.jpg,Amit Singh,24,Cyber Crime,Shivamogga
002632.jpg,Anil Das,42,Burglary,Mangalore
002633.jpg,Rohan Joshi,32,Cyber Crime,Udupi
002634.jpg,Anil Singh,30,Vehicle Theft,Hubli
002635.jpg,Karthik Sharma,35,Vehicle Theft,Hubli
002636.jpg,Suresh Das,30,Cyber Crime,Belagavi
002637.jpg,Vijay Naik,33,Smuggling,Mysore
002638.jpg,Prakash Patel,50,Theft,Dharwad
002639.jpg,Vijay Reddy,45,Cyber Crime,Bangalore
002640.jpg,Arjun Gupta,25,Kidnapping,Tumakuru
002641.jpg,Rahul Patel,39,Theft,Shivamogga
002642.jpg,Sunil Yadav,53,Vehicle Theft,Tumakuru
002643.jpg,Vivek Nair,38,Smuggling,Dharwad
002644.jpg,Deepak Sharma,46,Kidnapping,Udupi
002645.jpg,Anil Naik,47,Burglary,Shivamogga
002646.jpg,Anil Reddy,25,Burglary,Dharwad
002647.jpg,Suresh Gupta,27,Fraud,Dharwad
002648.jpg,Rahul Kumar,39,Robbery,Mangalore
002649.jpg,Ravi Kumar,24,Vehicle Theft,Bangalore
002650.jpg,Akash Patel,28,Forgery,Tumakuru
002651.jpg,Sunil Gowda,28,Theft,Udupi
002652.jpg,Sunil Verma,35,Smuggling,Dharwad
002653.jpg,Prakash Yadav,35,Vehicle Theft,Bangalore
002654.jpg,Prakash Naik,35,Fraud,Belagavi
002655.jpg,Nikhil Kumar,59,Theft,Kalaburagi
002656.jpg,Vivek Singh,52,Fraud,Dharwad
002657.jpg,Anil Naik,22,Assault,Mysore
002658.jpg,Rohan Singh,59,Cyber Crime,Dharwad
002659.jpg,Akash Gupta,49,Vehicle Theft,Shivamogga
002660.jpg,Varun Reddy,57,Theft,Udupi
002661.jpg,Amit Verma,49,Vehicle Theft,Shivamogga
002662.jpg,Vijay Shetty,24,Assault,Shivamogga
002663.jpg,Amit Gupta,57,Robbery,Belagavi
002664.jpg,Nikhil Yadav,33,Burglary,Udupi
002665.jpg,Vijay Naik,39,Forgery,Shivamogga
002666.jpg,Sunil Yadav,33,Theft,Udupi
002667.jpg,Manoj Patel,32,Cyber Crime,Shivamogga
002668.jpg,Deepak Sharma,50,Burglary,Dharwad
002669.jpg,Mahesh Singh,37,Vehicle Theft,Hubli
002670.jpg,Rohan Patel,56,Smuggling,Udupi
002671.jpg,Rahul Das,23,Forgery,Mangalore
002672.jpg,Amit Sharma,52,Smuggling,Dharwad
002673.jpg,Varun Singh,20,Cyber Crime,Belagavi
002674.jpg,Ajay Patel,46,Smuggling,Hubli
002675.jpg,Karthik Yadav,53,Fraud,Hubli
002676.jpg,Mahesh Yadav,33,Theft,Kalaburagi
002677.jpg,Rohan Patel,24,Robbery,Dharwad
002678.jpg,Ajay Joshi,58,Robbery,Hubli
002679.jpg,Kiran Joshi,28,Theft,Udupi
002680.jpg,Rahul Reddy,60,Kidnapping,Udupi
002681.jpg,Deepak Joshi,42,Kidnapping,Mangalore
002682.jpg,Vijay Gowda,55,Vehicle Theft,Mysore
002683.jpg,Deepak Nair,43,Robbery,Belagavi
002684.jpg,Sunil Singh,29,Forgery,Dharwad
002685.jpg,Deepak Patel,27,Fraud,Kalaburagi
002686.jpg,Manoj Singh,30,Smuggling,Mysore
002687.jpg,Manoj Naik,32,Burglary,Shivamogga
002688.jpg,Akash Yadav,60,Kidnapping,Belagavi
002689.jpg,Vijay Rao,40,Assault,Tumakuru
002690.jpg,Nikhil Gupta,40,Smuggling,Kalaburagi
002691.jpg,Deepak Kumar,44,Theft,Kalaburagi
002692.jpg,Manoj Gowda,26,Burglary,Tumakuru
002693.jpg,Suresh Joshi,28,Fraud,Belagavi
002694.jpg,Rohan Gupta,45,Kidnapping,Bangalore
002695.jpg,Karthik Gupta,21,Forgery,Dharwad
002696.jpg,Vivek Sharma,46,Forgery,Kalaburagi
002697.jpg,Kiran Patel,60,Burglary,Udupi
002698.jpg,Karthik Yadav,36,Smuggling,Belagavi
002699.jpg,Ravi Das,22,Kidnapping,Hubli
002700.jpg,Vijay Rao,47,Vehicle Theft,Belagavi
002701.jpg,Suresh Reddy,59,Kidnapping,Udupi
002702.jpg,Rohan Das,42,Vehicle Theft,Udupi
002703.jpg,Kiran Rao,54,Fraud,Udupi
002704.jpg,Mahesh Yadav,39,Kidnapping,Mangalore
002705.jpg,Karthik Verma,56,Robbery,Dharwad
002706.jpg,Karthik Kumar,21,Cyber Crime,Udupi
002707.jpg,Manoj Sharma,56,Forgery,Bangalore
002708.jpg,Kiran Shetty,29,Kidnapping,Kalaburagi
002709.jpg,Akash Patel,47,Smuggling,Hubli
002710.jpg,Vivek Gupta,52,Assault,Mysore
002711.jpg,Prakash Joshi,40,Cyber Crime,Belagavi
002712.jpg,Akash Yadav,20,Theft,Shivamogga
002713.jpg,Suresh Naik,27,Theft,Udupi
002714.jpg,Ajay Reddy,38,Fraud,Kalaburagi
002715.jpg,Anil Gowda,58,Robbery,Udupi
002716.jpg,Anil Patel,25,Assault,Belagavi
002717.jpg,Vijay Patel,32,Burglary,Mysore
002718.jpg,Suresh Shetty,41,Forgery,Hubli
002719.jpg,Sunil Nair,50,Kidnapping,Dharwad
002720.jpg,Manoj Sharma,41,Robbery,Mangalore
002721.jpg,Akash Yadav,32,Fraud,Kalaburagi
002722.jpg,Varun Joshi,39,Cyber Crime,Belagavi
002723.jpg,Varun Rao,37,Robbery,Tumakuru
002724.jpg,Ravi Verma,41,Smuggling,Shivamogga
002725.jpg,Nikhil Kumar,59,Robbery,Udupi
002726.jpg,Amit Reddy,48,Kidnapping,Belagavi
002727.jpg,Mahesh Verma,45,Smuggling,Shivamogga
002728.jpg,Akash Shetty,53,Vehicle Theft,Belagavi
002729.jpg,Amit Yadav,60,Cyber Crime,Dharwad
002730.jpg,Kiran Reddy,38,Robbery,Shivamogga
002731.jpg,Ravi Shetty,46,Smuggling,Hubli
002732.jpg,Suresh Shetty,41,Forgery,Mysore
002733.jpg,Arjun Reddy,39,Vehicle Theft,Dharwad
002734.jpg,Varun Kumar,29,Cyber Crime,Dharwad
002735.jpg,Rahul Das,25,Theft,Udupi
002736.jpg,Rohan Gupta,42,Theft,Tumakuru
002737.jpg,Ravi Das,59,Smuggling,Belagavi
002738.jpg,Deepak Yadav,25,Robbery,Tumakuru
002739.jpg,Kiran Singh,43,Forgery,Udupi
002740.jpg,Arjun Singh,50,Vehicle Theft,Udupi
002741.jpg,Ravi Kumar,26,Assault,Tumakuru
002742.jpg,Anil Das,48,Vehicle Theft,Udupi
002743.jpg,Nikhil Naik,42,Smuggling,Shivamogga
002744.jpg,Manoj Gupta,26,Smuggling,Tumakuru
002745.jpg,Manoj Singh,28,Forgery,Dharwad
002746.jpg,Ravi Gowda,30,Smuggling,Dharwad
002747.jpg,Manoj Singh,37,Forgery,Udupi
002748.jpg,Vivek Kumar,50,Vehicle Theft,Tumakuru
002749.jpg,Deepak Sharma,28,Vehicle Theft,Bangalore
002750.jpg,Deepak Joshi,59,Forgery,Kalaburagi
002751.jpg,Ravi Naik,58,Kidnapping,Mangalore
002752.jpg,Sunil Kumar,30,Forgery,Tumakuru
002753.jpg,Ajay Sharma,42,Smuggling,Udupi
002754.jpg,Anil Yadav,40,Burglary,Belagavi
002755.jpg,Anil Verma,27,Burglary,Kalaburagi
002756.jpg,Suresh Verma,58,Robbery,Tumakuru
002757.jpg,Vijay Singh,48,Assault,Tumakuru
002758.jpg,Akash Patel,23,Robbery,Hubli
002759.jpg,Nikhil Verma,45,Forgery,Dharwad
002760.jpg,Prakash Joshi,37,Vehicle Theft,Tumakuru
002761.jpg,Amit Reddy,23,Robbery,Shivamogga
002762.jpg,Suresh Naik,23,Burglary,Hubli
002763.jpg,Karthik Das,55,Forgery,Mysore
002764.jpg,Manoj Yadav,37,Vehicle Theft,Dharwad
002765.jpg,Akash Verma,22,Theft,Hubli
002766.jpg,Karthik Shetty,25,Smuggling,Bangalore
002767.jpg,Manoj Kumar,23,Robbery,Shivamogga
002768.jpg,Ajay Gupta,40,Forgery,Udupi
002769.jpg,Vivek Patel,39,Fraud,Mangalore
002770.jpg,Kiran Nair,55,Robbery,Hubli
002771.jpg,Anil Patel,27,Theft,Mysore
002772.jpg,Suresh Rao,60,Vehicle Theft,Dharwad
002773.jpg,Amit Nair,31,Forgery,Hubli
002774.jpg,Ravi Verma,32,Assault,Mangalore
002775.jpg,Ravi Verma,29,Smuggling,Udupi
002776.jpg,Amit Joshi,25,Forgery,Bangalore
002777.jpg,Ajay Reddy,41,Theft,Dharwad
002778.jpg,Karthik Rao,46,Smuggling,Bangalore
002779.jpg,Vivek Das,23,Burglary,Dharwad
002780.jpg,Kiran Nair,29,Vehicle Theft,Tumakuru
002781.jpg,Vivek Sharma,21,Forgery,Mangalore
002782.jpg,Karthik Verma,22,Theft,Mangalore
002783.jpg,Rohan Singh,43,Robbery,Belagavi
002784.jpg,Varun Gupta,43,Theft,Kalaburagi
002785.jpg,Karthik Nair,35,Fraud,Hubli
002786.jpg,Sunil Shetty,21,Assault,Shivamogga
002787.jpg,Arjun Shetty,24,Fraud,Dharwad
002788.jpg,Manoj Kumar,27,Cyber Crime,Belagavi
002789.jpg,Akash Gupta,20,Kidnapping,Dharwad
002790.jpg,Arjun Gupta,41,Forgery,Mangalore
002791.jpg,Amit Reddy,27,Assault,Kalaburagi
002792.jpg,Anil Joshi,23,Vehicle Theft,Shivamogga
002793.jpg,Manoj Gowda,55,Theft,Bangalore
002794.jpg,Vijay Gupta,43,Vehicle Theft,Mysore
002795.jpg,Rahul Nair,53,Cyber Crime,Mangalore
002796.jpg,Rahul Das,58,Robbery,Mysore
002797.jpg,Akash Yadav,38,Robbery,Kalaburagi
002798.jpg,Suresh Patel,60,Cyber Crime,Mysore
002799.jpg,Ajay Rao,48,Cyber Crime,Dharwad
002800.jpg,Varun Nair,58,Fraud,Dharwad
002801.jpg,Sunil Reddy,32,Theft,Mangalore
002802.jpg,Akash Das,59,Cyber Crime,Dharwad
002803.jpg,Manoj Rao,49,Robbery,Tumakuru
002804.jpg,Sunil Yadav,31,Cyber Crime,Mysore
002805.jpg,Prakash Nair,29,Fraud,Shivamogga
002806.jpg,Rohan Nair,58,Forgery,Kalaburagi
002807.jpg,Kiran Singh,20,Fraud,Hubli
002808.jpg,Ajay Yadav,24,Burglary,Tumakuru
002809.jpg,Amit Joshi,28,Robbery,Dharwad
002810.jpg,Nikhil Joshi,20,Assault,Dharwad
002811.jpg,Vijay Das,40,Vehicle Theft,Mysore
002812.jpg,Karthik Kumar,41,Smuggling,Hubli
002813.jpg,Rohan Sharma,52,Robbery,Dharwad
002814.jpg,Sunil Shetty,50,Vehicle Theft,Mangalore
002815.jpg,Rohan Shetty,20,Robbery,Udupi
002816.jpg,Deepak Gupta,41,Vehicle Theft,Tumakuru
002817.jpg,Prakash Nair,34,Theft,Kalaburagi
002818.jpg,Anil Kumar,53,Burglary,Tumakuru
002819.jpg,Ajay Naik,26,Theft,Dharwad
002820.jpg,Akash Gowda,40,Assault,Belagavi
002821.jpg,Rahul Rao,23,Fraud,Tumakuru
002822.jpg,Ajay Sharma,21,Burglary,Belagavi
002823.jpg,Deepak Patel,43,Cyber Crime,Dharwad
002824.jpg,Karthik Gupta,32,Cyber Crime,Bangalore
002825.jpg,Ravi Gowda,46,Forgery,Dharwad
002826.jpg,Rohan Gowda,45,Forgery,Kalaburagi
002827.jpg,Ajay Yadav,26,Forgery,Tumakuru
002828.jpg,Manoj Naik,60,Fraud,Hubli
002829.jpg,Sunil Nair,49,Assault,Kalaburagi
002830.jpg,Mahesh Kumar,35,Fraud,Udupi
002831.jpg,Mahesh Reddy,59,Kidnapping,Hubli
002832.jpg,Ajay Sharma,52,Cyber Crime,Hubli
002833.jpg,Rohan Reddy,25,Smuggling,Belagavi
002834.jpg,Karthik Verma,30,Burglary,Hubli
002835.jpg,Anil Singh,22,Forgery,Belagavi
002836.jpg,Mahesh Gowda,37,Theft,Kalaburagi
002837.jpg,Akash Sharma,42,Smuggling,Udupi
002838.jpg,Deepak Gupta,44,Fraud,Kalaburagi
002839.jpg,Prakash Gupta,57,Vehicle Theft,Udupi
002840.jpg,Akash Das,44,Assault,Tumakuru
002841.jpg,Kiran Naik,47,Smuggling,Tumakuru
002842.jpg,Vivek Shetty,39,Theft,Belagavi
002843.jpg,Deepak Das,52,Theft,Udupi
002844.jpg,Ravi Kumar,50,Burglary,Shivamogga
002845.jpg,Nikhil Nair,51,Robbery,Belagavi
002846.jpg,Ravi Yadav,46,Kidnapping,Hubli
002847.jpg,Vivek Das,35,Smuggling,Mangalore
002848.jpg,Kiran Rao,41,Assault,Hubli
002849.jpg,Manoj Kumar,20,Forgery,Belagavi
002850.jpg,Ravi Patel,43,Theft,Mysore
002851.jpg,Rahul Verma,33,Theft,Udupi
002852.jpg,Vivek Gowda,31,Fraud,Udupi
002853.jpg,Deepak Kumar,42,Assault,Dharwad
002854.jpg,Sunil Verma,24,Fraud,Dharwad
002855.jpg,Rahul Kumar,38,Cyber Crime,Bangalore
002856.jpg,Ajay Nair,54,Theft,Kalaburagi
002857.jpg,Ajay Sharma,42,Cyber Crime,Hubli
002858.jpg,Mahesh Joshi,45,Burglary,Belagavi
002859.jpg,Manoj Shetty,47,Burglary,Dharwad
002860.jpg,Rahul Reddy,35,Cyber Crime,Belagavi
002861.jpg,Deepak Sharma,43,Robbery,Belagavi
002862.jpg,Deepak Sharma,27,Robbery,Kalaburagi
002863.jpg,Kiran Verma,53,Theft,Mysore
002864.jpg,Deepak Singh,23,Cyber Crime,Mysore
002865.jpg,Varun Rao,40,Smuggling,Hubli
002866.jpg,Deepak Rao,32,Theft,Dharwad
